2025-10-26 16:00:32,430 [INFO] Starting game: small_scenario - two_capped_neural: 2 vs regional_simple: 2
2025-10-26 16:00:34,620 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [50.0, 50.0, 150.0, 150.0], 'agent_y': [33.333333333333336, 66.66666666666667, 66.66666666666666, 33.33333333333333]}
2025-10-26 16:00:34,624 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [50.0, 50.0, 148.0, 150.0], 'agent_y': [33.333333333333336, 66.66666666666667, 66.66666666666666, 33.33333333333333]}
2025-10-26 16:00:34,641 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [50.0, 50.0, 146.0, 148.0], 'agent_y': [33.333333333333336, 66.66666666666667, 66.66666666666666, 35.33333333333333]}
2025-10-26 16:00:34,657 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [50.0, 50.0, 144.0, 146.0], 'agent_y': [33.333333333333336, 66.66666666666667, 66.66666666666666, 37.33333333333333]}
2025-10-26 16:00:34,674 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [50.0, 50.0, 142.0, 144.0], 'agent_y': [33.333333333333336, 66.66666666666667, 66.66666666666666, 39.33333333333333]}
2025-10-26 16:00:34,691 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [50.0, 50.0, 140.0, 142.0], 'agent_y': [33.333333333333336, 66.66666666666667, 66.66666666666666, 41.33333333333333]}
2025-10-26 16:00:34,707 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [50.0, 50.0, 138.0, 140.0], 'agent_y': [33.333333333333336, 66.66666666666667, 66.66666666666666, 43.33333333333333]}
2025-10-26 16:00:34,724 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [52.0, 52.0, 136.0, 138.0], 'agent_y': [35.333333333333336, 64.66666666666667, 66.66666666666666, 45.33333333333333]}
2025-10-26 16:00:34,741 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [54.0, 54.0, 134.0, 136.0], 'agent_y': [37.333333333333336, 62.66666666666667, 66.66666666666666, 47.33333333333333]}
2025-10-26 16:00:34,757 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [56.0, 56.0, 132.0, 134.0], 'agent_y': [39.333333333333336, 60.66666666666667, 66.66666666666666, 49.33333333333333]}
2025-10-26 16:00:34,774 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [58.0, 58.0, 129.96528646278827, 132.03471353721173], 'agent_y': [41.333333333333336, 58.66666666666667, 66.93280378528998, 51.067196214710016]}
2025-10-26 16:00:34,791 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [60.0, 60.0, 127.8190886010605, 130.18091139893951], 'agent_y': [41.9999995, 58.000000500000006, 67.91236097936986, 52.08763902063012]}
2025-10-26 16:00:34,807 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [62.0, 62.0, 125.65279439364511, 128.3472056063549], 'agent_y': [41.9999995, 58.000000500000006, 68.88574949223002, 53.11425050776996]}
2025-10-26 16:00:34,824 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [64.0, 64.0, 123.21501992869632, 126.78498007130368], 'agent_y': [41.9999995, 58.000000500000006, 68.7983238035522, 53.20167619644778]}
2025-10-26 16:00:34,841 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [66.0, 66.0, 120.64625251091894, 125.35374748908106], 'agent_y': [41.9999995, 58.000000500000006, 68.64590614365915, 53.354093856340825]}
2025-10-26 16:00:34,857 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [68.0, 68.0, 117.92164302679063, 124.07835697320937], 'agent_y': [41.9999995, 58.000000500000006, 68.38401830614559, 53.61598169385437]}
2025-10-26 16:00:34,874 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [70.0, 70.0, 115.02916227225873, 122.97083772774127], 'agent_y': [41.9999995, 58.000000500000006, 67.9449590164339, 54.05504098356606]}
2025-10-26 16:00:34,891 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [72.0, 72.0, 113.88009600078307, 122.11990399921693], 'agent_y': [41.9999995, 58.000000500000006, 67.85757967778984, 54.142420322210114]}
2025-10-26 16:00:34,907 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [74.0, 74.0, 114.80014888134856, 121.19985111865144], 'agent_y': [41.9999995, 58.000000500000006, 68.33218663281733, 53.66781336718263]}
2025-10-26 16:00:34,924 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [76.0, 76.0, 113.94896825198566, 120.05103174801434], 'agent_y': [41.9999995, 58.000000500000006, 68.3953507876644, 53.60464921233555]}
2025-10-26 16:00:34,941 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [78.0, 78.0, 113.15729075502642, 118.84270924497358], 'agent_y': [41.9999995, 58.000000500000006, 68.47790158724636, 53.52209841275359]}
2025-10-26 16:00:34,957 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [80.0, 80.0, 114.78360568459048, 117.21639431540952], 'agent_y': [41.9999995, 58.000000500000006, 68.90698380353972, 53.09301619646025]}
2025-10-26 16:00:34,974 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [82.0, 82.0, 116.70712732051366, 117.29287267948634], 'agent_y': [41.9999995, 58.000000500000006, 68.99463780252805, 53.00536219747192]}
2025-10-26 16:00:34,991 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [84.0, 84.0, 114.31340712990885, 117.68659287009115], 'agent_y': [41.9999995, 58.000000500000006, 68.8201926121137, 53.179807387886264]}
2025-10-26 16:00:35,007 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [86.0, 86.0, 111.64717415608594, 118.35282584391406], 'agent_y': [41.9999995, 58.000000500000006, 68.26350926621437, 53.7364907337856]}
2025-10-26 16:00:35,024 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 100.0, 'puck_y': 50.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [88.0, 88.0, 113.00856625503383, 116.99143374496617], 'agent_y': [41.9999995, 58.000000500000006, 68.74817395515937, 53.2518260448406]}
2025-10-26 16:00:35,041 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 104.03603863068875, 'puck_y': 53.012596143552045, 'puck_vx': 2.5815545205214216, 'puck_vy': 1.8469623872304164, 'agent_x': [90.52982209651192, 85.47017790348808, 114.64025275389376, 117.35974724610624], 'agent_y': [42.4105330780087, 57.58946692199131, 68.8835966047678, 53.11640339523216]}
2025-10-26 16:00:35,057 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 101.04058533090746, 'puck_y': 54.92603855384108, 'puck_vx': -2.479744681787756, 'puck_vy': 1.8358932686733365, 'agent_x': [88.5571256066419, 87.4428743933581, 116.63532045871582, 117.36467954128418], 'agent_y': [44.01942238566505, 59.980577614334955, 66.99168423000863, 51.00831576999133]}
2025-10-26 16:00:35,074 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 104.4985932998233, 'puck_y': 55.42323621680013, 'puck_vx': 3.0133253147767416, 'puck_vy': 0.6530577405268244, 'agent_x': [90.5571256066419, 89.4428743933581, 116.72396142656106, 115.27603857343894], 'agent_y': [46.01942238566505, 61.980577614334955, 67.967175650935, 52.03282434906495]}
2025-10-26 16:00:35,091 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 97.45797343638563, 'puck_y': 58.48790650288449, 'puck_vx': -2.553610865623851, 'puck_vy': 1.296223273707842, 'agent_x': [88.3806435871261, 91.6193564128739, 114.96352639211011, 113.03647360788989], 'agent_y': [47.165608331970866, 62.83439166802914, 67.94176459558625, 52.05823540441371]}
2025-10-26 16:00:35,107 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 95.82907151042512, 'puck_y': 61.570979290181064, 'puck_vx': -2.2448138208481123, 'puck_vy': 2.223950718047386, 'agent_x': [90.36951834373312, 91.63048165626688, 112.96352639211011, 111.03647360788989], 'agent_y': [49.024882390766194, 64.97511760923382, 69.94176459558625, 54.05823540441371]}
