2025-10-26 17:05:01,149 [INFO] Starting game: default_scenario - long_short: 2 vs regional_simple: 2
2025-10-26 17:05:03,203 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 600.0, 'puck_y': 160.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [300.0, 300.0, 900.0, 900.0], 'agent_y': [106.66666666666667, 213.33333333333334, 213.33333333333331, 106.66666666666666]}
2025-10-26 17:05:03,218 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 600.0, 'puck_y': 160.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [300.0, 300.0, 894.0, 900.0], 'agent_y': [106.66666666666667, 213.33333333333334, 213.33333333333331, 106.66666666666666]}
2025-10-26 17:05:03,234 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 600.0, 'puck_y': 160.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [300.0, 306.0, 888.0, 894.0], 'agent_y': [106.66666666666667, 207.33333333333334, 213.33333333333331, 106.66666666666666]}
2025-10-26 17:05:03,251 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 600.0, 'puck_y': 160.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [294.0, 312.0, 882.0, 888.0], 'agent_y': [112.66666666666667, 201.33333333333334, 213.33333333333331, 106.66666666666666]}
2025-10-26 17:05:03,268 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 600.0, 'puck_y': 160.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [288.0, 318.0, 876.0, 882.0], 'agent_y': [118.66666666666667, 195.33333333333334, 213.33333333333331, 106.66666666666666]}
2025-10-26 17:05:03,284 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 600.0, 'puck_y': 160.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [282.0, 318.0, 870.0, 876.0], 'agent_y': [124.66666666666667, 195.33333333333334, 213.33333333333331, 106.66666666666666]}
2025-10-26 17:05:03,301 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 600.0, 'puck_y': 160.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [276.0, 324.0, 864.0, 870.0], 'agent_y': [130.66666666666669, 189.33333333333334, 213.33333333333331, 106.66666666666666]}
2025-10-26 17:05:03,318 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 600.0, 'puck_y': 160.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [270.0, 330.0, 858.0, 864.0], 'agent_y': [136.66666666666669, 183.33333333333334, 213.33333333333331, 106.66666666666666]}
2025-10-26 17:05:03,334 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 600.0, 'puck_y': 160.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [264.0, 336.0, 852.0, 858.0], 'agent_y': [142.66666666666669, 177.33333333333334, 213.33333333333331, 106.66666666666666]}
2025-10-26 17:05:03,351 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 600.0, 'puck_y': 160.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [258.0, 342.0, 846.0, 852.0], 'agent_y': [148.66666666666669, 171.33333333333334, 213.33333333333331, 106.66666666666666]}
2025-10-26 17:05:03,368 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 600.0, 'puck_y': 160.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [252.0, 348.0, 840.0, 846.0], 'agent_y': [154.66666666666669, 165.33333333333334, 213.33333333333331, 106.66666666666666]}
