2025-10-26 15:02:36,580 [INFO] Starting game: default_scenario - two_capped_neural: 2 vs simple: 2
2025-10-26 15:02:38,769 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [200.0, 200.0, 600.0, 600.0], 'agent_y': [200.0, 400.0, 400.0, 200.0]}
2025-10-26 15:02:38,781 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [200.0, 200.0, 596.0, 600.0], 'agent_y': [200.0, 400.0, 400.0, 200.0]}
2025-10-26 15:02:38,798 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [200.0, 200.0, 592.0, 600.0], 'agent_y': [200.0, 400.0, 396.0, 200.0]}
2025-10-26 15:02:38,814 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [200.0, 200.0, 588.0, 604.0], 'agent_y': [200.0, 400.0, 396.0, 204.0]}
2025-10-26 15:02:38,831 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [200.0, 200.0, 584.0, 608.0], 'agent_y': [200.0, 400.0, 396.0, 208.0]}
2025-10-26 15:02:38,847 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [200.0, 200.0, 580.0, 612.0], 'agent_y': [200.0, 400.0, 392.0, 212.0]}
2025-10-26 15:02:38,864 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [200.0, 204.0, 576.0, 616.0], 'agent_y': [200.0, 396.0, 392.0, 216.0]}
2025-10-26 15:02:38,881 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [204.0, 208.0, 572.0, 620.0], 'agent_y': [204.0, 392.0, 388.0, 220.0]}
2025-10-26 15:02:38,897 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [208.0, 212.0, 568.0, 624.0], 'agent_y': [208.0, 388.0, 388.0, 224.0]}
2025-10-26 15:02:38,914 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [212.0, 216.0, 564.0, 628.0], 'agent_y': [212.0, 384.0, 388.0, 228.0]}
2025-10-26 15:02:38,931 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [216.0, 220.0, 560.0, 632.0], 'agent_y': [216.0, 380.0, 384.0, 232.0]}
2025-10-26 15:02:38,947 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [220.0, 224.0, 556.0, 636.0], 'agent_y': [220.0, 376.0, 384.0, 236.0]}
2025-10-26 15:02:38,964 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [224.0, 228.0, 552.0, 640.0], 'agent_y': [224.0, 372.0, 380.0, 240.0]}
2025-10-26 15:02:38,981 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [228.0, 232.0, 548.0, 644.0], 'agent_y': [228.0, 368.0, 380.0, 244.0]}
2025-10-26 15:02:38,997 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [232.0, 236.0, 544.0, 648.0], 'agent_y': [232.0, 364.0, 380.0, 248.0]}
2025-10-26 15:02:39,014 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [236.0, 240.0, 540.0, 652.0], 'agent_y': [236.0, 360.0, 376.0, 252.0]}
2025-10-26 15:02:39,031 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [240.0, 244.0, 536.0, 656.0], 'agent_y': [240.0, 356.0, 376.0, 256.0]}
2025-10-26 15:02:39,047 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [244.0, 248.0, 532.0, 660.0], 'agent_y': [244.0, 352.0, 372.0, 260.0]}
2025-10-26 15:02:39,064 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [248.0, 252.0, 528.0, 664.0], 'agent_y': [248.0, 348.0, 372.0, 264.0]}
2025-10-26 15:02:39,081 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [252.0, 256.0, 524.0, 668.0], 'agent_y': [252.0, 344.0, 368.0, 268.0]}
2025-10-26 15:02:39,097 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [256.0, 260.0, 520.0, 672.0], 'agent_y': [256.0, 340.0, 368.0, 272.0]}
2025-10-26 15:02:39,114 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [260.0, 264.0, 516.0, 676.0], 'agent_y': [260.0, 336.0, 368.0, 276.0]}
2025-10-26 15:02:39,131 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [264.0, 268.0, 512.0, 680.0], 'agent_y': [264.0, 332.0, 364.0, 280.0]}
2025-10-26 15:02:39,147 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [268.0, 272.0, 508.0, 684.0], 'agent_y': [268.0, 328.0, 360.0, 284.0]}
2025-10-26 15:02:39,164 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [272.0, 276.0, 504.0, 688.0], 'agent_y': [272.0, 328.0, 356.0, 288.0]}
2025-10-26 15:02:39,181 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [276.0, 280.0, 500.0, 692.0], 'agent_y': [276.0, 328.0, 356.0, 292.0]}
2025-10-26 15:02:39,197 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [280.0, 284.0, 496.0, 696.0], 'agent_y': [280.0, 328.0, 356.0, 296.0]}
2025-10-26 15:02:39,214 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [284.0, 288.0, 492.0, 700.0], 'agent_y': [284.0, 328.0, 356.0, 300.0]}
2025-10-26 15:02:39,231 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [288.0, 292.0, 488.0, 704.0], 'agent_y': [288.0, 328.0, 356.0, 304.0]}
2025-10-26 15:02:39,247 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [291.7913694232873, 296.2086305767127, 484.0, 708.0], 'agent_y': [290.12232480958573, 329.87767519041427, 352.0, 308.0]}
2025-10-26 15:02:39,264 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [295.54781696397066, 300.45218303602934, 480.0, 712.0], 'agent_y': [292.1508988022679, 331.8491011977321, 352.0, 312.0]}
2025-10-26 15:02:39,281 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [299.27788659629755, 304.72211340370245, 476.0, 716.0], 'agent_y': [294.1861129856511, 333.8138870143489, 348.0, 316.0]}
2025-10-26 15:02:39,297 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [302.9788983568578, 309.0211016431422, 472.0, 720.0], 'agent_y': [296.2294925492085, 335.7705074507915, 348.0, 320.0]}
2025-10-26 15:02:39,314 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [306.64796561840745, 313.35203438159255, 468.0, 724.0], 'agent_y': [298.28290372532956, 337.71709627467044, 348.0, 324.0]}
2025-10-26 15:02:39,331 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [310.2820045230781, 317.7179954769219, 464.0, 728.0], 'agent_y': [300.34862524825326, 339.65137475174674, 344.0, 328.0]}
2025-10-26 15:02:39,347 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [313.87775551525135, 322.12224448474865, 460.0, 732.0], 'agent_y': [302.4294322921393, 341.5705677078607, 344.0, 332.0]}
2025-10-26 15:02:39,364 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [317.43182177165755, 326.56817822834245, 456.0, 736.0], 'agent_y': [304.52869373477733, 343.47130626522267, 340.0, 336.0]}
2025-10-26 15:02:39,381 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [320.33637194711196, 331.66362805288804, 452.0, 740.0], 'agent_y': [304.81867217113114, 343.18132782886886, 340.0, 340.0]}
2025-10-26 15:02:39,397 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [323.7386423963619, 336.2613576036381, 448.0, 740.0], 'agent_y': [307.00538442191146, 344.99461557808854, 340.0, 344.0]}
2025-10-26 15:02:39,414 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [326.2934303622233, 341.7065696377767, 444.0, 740.0], 'agent_y': [307.5444099412103, 344.4555900587897, 336.0, 348.0]}
2025-10-26 15:02:39,431 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [328.5911612516443, 347.4088387483557, 440.0, 740.0], 'agent_y': [308.3513804107109, 343.6486195892891, 336.0, 352.0]}
2025-10-26 15:02:39,447 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [332.5911612516443, 351.4088387483557, 436.0, 740.0], 'agent_y': [308.3513804107109, 343.6486195892891, 332.0, 356.0]}
2025-10-26 15:02:39,464 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [334.6486131154182, 357.3513868845818, 432.0, 740.0], 'agent_y': [309.5334874427964, 342.4665125572036, 332.0, 360.0]}
2025-10-26 15:02:39,481 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [337.65376523971923, 362.34623476028077, 428.0, 740.0], 'agent_y': [308.26562656970304, 339.73437343029696, 332.0, 364.0]}
