2025-10-26 15:18:35,287 [INFO] Starting game: default_scenario - two_capped_neural: 2 vs regional_simple: 2
2025-10-26 15:18:37,479 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [200.0, 200.0, 600.0, 600.0], 'agent_y': [200.0, 400.0, 400.0, 200.0]}
2025-10-26 15:18:37,485 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [200.0, 200.0, 596.0, 596.0], 'agent_y': [200.0, 400.0, 400.0, 204.0]}
2025-10-26 15:18:37,502 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [200.0, 200.0, 592.0, 592.0], 'agent_y': [200.0, 400.0, 400.0, 208.0]}
2025-10-26 15:18:37,518 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [200.0, 200.0, 588.0, 588.0], 'agent_y': [200.0, 400.0, 396.0, 212.0]}
2025-10-26 15:18:37,535 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [204.0, 204.0, 584.0, 584.0], 'agent_y': [204.0, 396.0, 396.0, 216.0]}
2025-10-26 15:18:37,552 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [208.0, 208.0, 580.0, 580.0], 'agent_y': [208.0, 392.0, 392.0, 220.0]}
2025-10-26 15:18:37,568 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [212.0, 212.0, 576.0, 576.0], 'agent_y': [212.0, 388.0, 392.0, 224.0]}
2025-10-26 15:18:37,585 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [216.0, 216.0, 572.0, 572.0], 'agent_y': [216.0, 384.0, 392.0, 228.0]}
2025-10-26 15:18:37,602 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [220.0, 220.0, 568.0, 568.0], 'agent_y': [220.0, 380.0, 392.0, 232.0]}
2025-10-26 15:18:37,618 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [224.0, 224.0, 564.0, 564.0], 'agent_y': [224.0, 376.0, 388.0, 236.0]}
2025-10-26 15:18:37,635 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [228.0, 228.0, 560.0, 560.0], 'agent_y': [228.0, 372.0, 384.0, 240.0]}
2025-10-26 15:18:37,652 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [232.0, 232.0, 556.0, 556.0], 'agent_y': [232.0, 368.0, 384.0, 244.0]}
2025-10-26 15:18:37,668 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [236.0, 236.0, 552.0, 552.0], 'agent_y': [236.0, 364.0, 380.0, 248.0]}
2025-10-26 15:18:37,685 [INFO] {'team_a_score': 0, 'team_b_score': 0, 'puck_x': 400.0, 'puck_y': 300.0, 'puck_vx': 0.0, 'puck_vy': 0.0, 'agent_x': [240.0, 240.0, 548.0, 548.0], 'agent_y': [240.0, 360.0, 376.0, 252.0]}
